hasPeak.An_sntB_20h_HA_1	hasPeak.An_sntB_48h_HA_1	group	ID	Description	Count	GeneRatio	geneID
TRUE	TRUE	4	GO:0048646	anatomical structure formation involved in morphogenesis	89	89/2146	AN5028/AN4987/AN10610/AN4935/AN4897/AN4871/AN4702/AN4674/AN4615/AN4566/AN4501/AN4419/AN4390/AN8831/AN8741/AN9504/AN8605/AN8262/AN4264/AN4189/AN4169/AN3719/AN3607/AN7297/AN7185/AN7513/AN7542/AN7657/AN6318/AN6243/AN5893/AN5836/AN6505/AN6542/AN6578/AN6731/AN9380/AN1339/AN1052/AN1037/AN1017/AN0988/AN11891/AN0807/AN0787/AN0733/AN0651/AN0641/AN0640/AN0410/AN0363/AN10030/AN0186/AN0098/AN0082/AN0078/AN8945/AN10193/AN1536/AN1555/AN1632/AN1848/AN2059/AN2067/AN2071/AN2269/AN10306/AN2505/AN9121/AN3422/AN3152/AN3148/AN3113/AN2936/AN2919/AN2742/AN2701/AN5131/AN5169/AN5170/AN5195/AN5776/AN5759/AN5740/AN5660/AN5579/AN5523/AN5458/AN5457
TRUE	TRUE	4	GO:0043934	sporulation	108	108/2146	AN5028/AN4987/AN10610/AN4935/AN4897/AN4871/AN4695/AN4674/AN4615/AN4566/AN4563/AN4501/AN4419/AN4390/AN8842/AN8741/AN9504/AN8605/AN8129/AN8262/AN4189/AN4169/AN3719/AN3688/AN3607/AN7185/AN7030/AN6982/AN7513/AN7542/AN7657/AN7757/AN6318/AN6317/AN6243/AN6230/AN5893/AN5836/AN6505/AN6542/AN6566/AN6578/AN6731/AN9339/AN9380/AN1189/AN1052/AN1037/AN1017/AN0988/AN11891/AN0863/AN0807/AN0787/AN0733/AN0651/AN0641/AN0640/AN0453/AN0410/AN0363/AN0279/AN10030/AN0186/AN0098/AN0082/AN0078/AN8945/AN10193/AN1536/AN1539/AN1555/AN1632/AN1848/AN2009/AN2059/AN2067/AN2071/AN2269/AN2421/AN10306/AN2505/AN2523/AN9121/AN3422/AN3416/AN3152/AN3148/AN3113/AN3036/AN2936/AN2919/AN2911/AN2742/AN2740/AN5131/AN5156/AN5170/AN5195/AN5759/AN5757/AN5755/AN5740/AN5660/AN5579/AN5523/AN5457/AN5296
TRUE	TRUE	4	GO:0044111	development involved in symbiotic interaction	2	2/2146	AN10763/AN6505
TRUE	TRUE	4	GO:0048856	anatomical structure development	142	142/2146	AN5028/AN4987/AN10610/AN4935/AN4897/AN4878/AN4871/AN4702/AN4695/AN4674/AN4667/AN4615/AN4566/AN4563/AN4501/AN4483/AN4479/AN4419/AN4390/AN4332/AN8842/AN8831/AN8741/AN9504/AN8605/AN8129/AN8262/AN4264/AN4214/AN4189/AN4169/AN3813/AN3719/AN3688/AN3607/AN7297/AN7252/AN7250/AN7185/AN7030/AN7513/AN7542/AN7572/AN7576/AN7657/AN7661/AN7757/AN6318/AN6317/AN6243/AN6230/AN6150/AN5893/AN5836/AN6505/AN6542/AN6566/AN6578/AN6685/AN6688/AN6731/AN9339/AN9380/AN9408/AN1402/AN1339/AN1334/AN1189/AN1052/AN1037/AN1017/AN0988/AN11891/AN0928/AN0863/AN0807/AN0787/AN0733/AN0689/AN0651/AN0641/AN0640/AN0410/AN0363/AN9450/AN0279/AN10030/AN0186/AN0134/AN0098/AN0082/AN0078/AN9008/AN8945/AN10193/AN1536/AN1539/AN1555/AN1632/AN1800/AN1848/AN2009/AN2059/AN2067/AN2071/AN2269/AN2290/AN2421/AN10306/AN2505/AN2523/AN9121/AN3422/AN3416/AN3152/AN3148/AN3113/AN3036/AN2936/AN2919/AN2911/AN2742/AN2740/AN2701/AN8547/AN5131/AN5156/AN5169/AN5170/AN5195/AN5776/AN5759/AN5757/AN5755/AN5740/AN5660/AN5651/AN5579/AN5523/AN5458/AN5457/AN5296
TRUE	TRUE	4	GO:0050793	regulation of developmental process	57	57/2146	AN5028/AN4987/AN4896/AN4563/AN4544/AN11910/AN4483/AN8741/AN8129/AN8262/AN4214/AN3719/AN3688/AN3607/AN7030/AN6982/AN7542/AN7576/AN6243/AN6230/AN5893/AN5836/AN6505/AN6542/AN6578/AN6685/AN1339/AN1334/AN1052/AN0988/AN0807/AN0651/AN0641/AN10077/AN0410/AN0363/AN0279/AN0186/AN0134/AN0129/AN0082/AN8945/AN1800/AN2059/AN2067/AN2269/AN2421/AN9121/AN3422/AN3152/AN2742/AN5129/AN5156/AN5170/AN5740/AN5457/AN5296
TRUE	TRUE	4	GO:0051093	negative regulation of developmental process	16	16/2146	AN5028/AN4483/AN8129/AN8262/AN3607/AN6243/AN6578/AN1052/AN0641/AN0363/AN0082/AN9121/AN2742/AN5129/AN5156/AN5170
TRUE	TRUE	4	GO:0051094	positive regulation of developmental process	22	22/2146	AN5028/AN4987/AN8741/AN3719/AN3607/AN7542/AN6230/AN5893/AN5836/AN6505/AN6578/AN1052/AN0807/AN0641/AN0363/AN0279/AN0186/AN8945/AN1800/AN9121/AN3152/AN5457
TRUE	TRUE	4	GO:0040012	regulation of locomotion	1	1/2146	AN0807
TRUE	TRUE	4	GO:0022403	cell cycle phase	2	2/2146	AN4991/AN3941
TRUE	TRUE	4	GO:0072690	single-celled organism vegetative growth phase	1	1/2146	AN0410
TRUE	TRUE	4	GO:0007623	circadian rhythm	9	9/2146	AN4987/AN4878/AN4563/AN3607/AN0410/AN0241/AN1539/AN1848/AN5457
TRUE	TRUE	4	GO:0043902	positive regulation of multi-organism process	33	33/2146	AN5028/AN4935/AN4501/AN4483/AN8741/AN3719/AN3688/AN3607/AN7252/AN7030/AN6129/AN10763/AN5973/AN5893/AN6487/AN6505/AN6566/AN6892/AN1052/AN1017/AN0807/AN0651/AN0641/AN0363/AN10227/AN2011/AN2269/AN2555/AN9121/AN3422/AN3152/AN2944/AN5457
TRUE	TRUE	4	GO:0044089	positive regulation of cellular component biogenesis	13	13/2146	AN4501/AN4419/AN9504/AN4182/AN3675/AN7077/AN5981/AN5803/AN0655/AN0410/AN2126/AN2995/AN5747
TRUE	TRUE	4	GO:0045785	positive regulation of cell adhesion	4	4/2146	AN6129/AN10763/AN10227/AN2944
TRUE	TRUE	4	GO:0048584	positive regulation of response to stimulus	32	32/2146	AN4501/AN4479/AN4443/AN4328/AN4189/AN4182/AN4080/AN3719/AN3688/AN3675/AN10171/AN1283/AN1246/AN0170/AN0098/AN1416/AN1652/AN1800/AN2067/AN2269/AN9090/AN3468/AN3422/AN3102/AN2875/AN8414/AN5210/AN5746/AN5740/AN5660/AN5558/AN5525
TRUE	TRUE	4	GO:0051050	positive regulation of transport	10	10/2146	AN4987/AN4328/AN4182/AN3729/AN7185/AN6578/AN1339/AN1017/AN0056/AN5740
TRUE	TRUE	4	GO:0051091	positive regulation of DNA binding transcription factor activity	1	1/2146	AN0241
TRUE	TRUE	4	GO:1903666	positive regulation of asexual reproduction	9	9/2146	AN4987/AN7542/AN6230/AN5836/AN6578/AN1052/AN0279/AN0186/AN8945
TRUE	TRUE	4	GO:1903829	positive regulation of cellular protein localization	5	5/2146	AN4987/AN4182/AN7185/AN6508/AN1017
TRUE	TRUE	4	GO:1904951	positive regulation of establishment of protein localization	4	4/2146	AN4987/AN4182/AN7185/AN1017
TRUE	TRUE	4	GO:0043433	negative regulation of DNA binding transcription factor activity	2	2/2146	AN4501/AN3255
TRUE	TRUE	4	GO:0043901	negative regulation of multi-organism process	14	14/2146	AN4935/AN4501/AN4483/AN8262/AN4182/AN6243/AN6578/AN1069/AN1052/AN1017/AN0807/AN0363/AN2555/AN5170
TRUE	TRUE	4	GO:0048585	negative regulation of response to stimulus	19	19/2146	AN4987/AN4935/AN4745/AN4322/AN4310/AN9504/AN4182/AN6982/AN5973/AN5893/AN6892/AN1339/AN10171/AN1017/AN2555/AN2911/AN2731/AN5129/AN5755
TRUE	TRUE	4	GO:0051051	negative regulation of transport	7	7/2146	AN4935/AN4501/AN8251/AN6505/AN1339/AN0176/AN5341
TRUE	TRUE	4	GO:1903665	negative regulation of asexual reproduction	10	10/2146	AN5028/AN8129/AN3607/AN1052/AN0641/AN0363/AN0082/AN9121/AN2742/AN5156
TRUE	TRUE	4	GO:1903828	negative regulation of cellular protein localization	4	4/2146	AN4935/AN4501/AN4483/AN1339
TRUE	TRUE	4	GO:1904537	negative regulation of mitotic telomere tethering at nuclear periphery	1	1/2146	AN4182
TRUE	TRUE	4	GO:1904950	negative regulation of establishment of protein localization	2	2/2146	AN4935/AN4501
TRUE	TRUE	4	GO:0030155	regulation of cell adhesion	5	5/2146	AN4189/AN6129/AN10763/AN10227/AN2944
TRUE	TRUE	4	GO:0032879	regulation of localization	28	28/2146	AN4987/AN4935/AN4501/AN4483/AN4328/AN8805/AN8251/AN4182/AN3729/AN7297/AN7185/AN6982/AN6195/AN6505/AN6508/AN6578/AN1339/AN1227/AN1017/AN0651/AN0411/AN0410/AN0176/AN0056/AN1950/AN5740/AN5676/AN5341
TRUE	TRUE	4	GO:0042752	regulation of circadian rhythm	8	8/2146	AN4987/AN4563/AN3607/AN0410/AN0241/AN1539/AN1848/AN5457
TRUE	TRUE	4	GO:0043900	regulation of multi-organism process	43	43/2146	AN5028/AN4935/AN4501/AN4483/AN8741/AN8262/AN4182/AN3719/AN3688/AN3607/AN7252/AN7030/AN6243/AN6129/AN10763/AN5973/AN5893/AN6487/AN6505/AN6566/AN6578/AN6892/AN1339/AN1069/AN1052/AN1017/AN0988/AN0807/AN0651/AN0641/AN0363/AN0098/AN10227/AN2011/AN2059/AN2269/AN2555/AN9121/AN3422/AN3152/AN2944/AN5170/AN5457
TRUE	TRUE	4	GO:0044087	regulation of cellular component biogenesis	31	31/2146	AN4987/AN4976/AN4501/AN4419/AN9504/AN8039/AN4182/AN3675/AN7077/AN7576/AN7700/AN5981/AN5822/AN5803/AN6570/AN1339/AN10171/AN0733/AN0655/AN0411/AN0410/AN1950/AN1984/AN2126/AN2302/AN3423/AN3067/AN2995/AN5217/AN5747/AN5740
TRUE	TRUE	4	GO:0048518	positive regulation of biological process	146	146/2146	AN5028/AN4987/AN4969/AN4935/AN4896/AN4667/AN4563/AN4558/AN11910/AN4501/AN4483/AN4479/AN4443/AN4419/AN4361/AN10550/AN4328/AN11131/AN8741/AN9504/AN8605/AN8170/AN4189/AN4182/AN4080/AN3941/AN3919/AN3739/AN3729/AN3719/AN3688/AN3675/AN3607/AN3506/AN7252/AN7185/AN7077/AN7050/AN7030/AN7468/AN7542/AN7567/AN7572/AN7610/AN7661/AN7742/AN6330/AN6243/AN6230/AN6129/AN6010/AN5981/AN10763/AN5973/AN5893/AN5836/AN5803/AN6487/AN6505/AN6508/AN6540/AN6566/AN6570/AN6578/AN6685/AN6733/AN6892/AN6893/AN9397/AN1339/AN1303/AN10171/AN1283/AN1246/AN1227/AN1052/AN1017/AN0988/AN0807/AN0689/AN0655/AN0651/AN0641/AN0554/AN0410/AN0394/AN0363/AN0279/AN0241/AN0186/AN0170/AN0148/AN0127/AN0098/AN0056/AN9008/AN8978/AN8945/AN1416/AN1425/AN10191/AN1518/AN1652/AN10227/AN1800/AN1984/AN2011/AN2067/AN2126/AN2130/AN2269/AN2555/AN9121/AN9090/AN3468/AN3423/AN3422/AN3413/AN3224/AN3152/AN3116/AN3102/AN3067/AN2996/AN2995/AN2965/AN2944/AN2911/AN2875/AN2852/AN2761/AN2742/AN8414/AN5210/AN5752/AN5747/AN5746/AN5740/AN5719/AN5676/AN5660/AN5651/AN5558/AN5525/AN5457/AN5351
TRUE	TRUE	4	GO:0048519	negative regulation of biological process	111	111/2146	AN5028/AN4987/AN4969/AN10610/AN4965/AN4935/AN10614/AN4745/AN4501/AN4500/AN4483/AN4360/AN4322/AN4310/AN4295/AN8797/AN9504/AN8039/AN8129/AN8168/AN11052/AN9461/AN8211/AN8251/AN8262/AN8269/AN8276/AN4182/AN4034/AN3941/AN3919/AN3730/AN3675/AN3607/AN3587/AN3506/AN7303/AN6982/AN7468/AN7513/AN7563/AN6243/AN6195/AN6070/AN6067/AN5981/AN10763/AN5973/AN5893/AN5822/AN5803/AN6505/AN6578/AN6733/AN6892/AN6893/AN1339/AN10171/AN1227/AN1226/AN1069/AN1052/AN1017/AN0988/AN0807/AN0767/AN0689/AN0641/AN0410/AN0363/AN0241/AN0176/AN0170/AN10019/AN0082/AN10191/AN1519/AN1761/AN1800/AN1950/AN1984/AN2067/AN2126/AN2141/AN2290/AN2302/AN2500/AN2555/AN9121/AN9090/AN3468/AN3423/AN3255/AN3071/AN3067/AN2995/AN2965/AN2911/AN2742/AN2731/AN5129/AN5156/AN5170/AN5217/AN5755/AN5747/AN5740/AN5676/AN5451/AN5351/AN5341
TRUE	TRUE	4	GO:0048583	regulation of response to stimulus	61	61/2146	AN4987/AN4935/AN4745/AN4702/AN4563/AN4501/AN4479/AN4443/AN4369/AN4328/AN4322/AN4310/AN9504/AN8234/AN4189/AN4182/AN4080/AN10442/AN3719/AN3688/AN3675/AN6982/AN7513/AN5973/AN5893/AN6505/AN6566/AN6892/AN1339/AN10171/AN1283/AN1246/AN1017/AN0689/AN0651/AN0449/AN0170/AN0098/AN1416/AN1652/AN1800/AN2067/AN2130/AN2269/AN2555/AN9090/AN3468/AN3422/AN3102/AN2911/AN2875/AN2731/AN8414/AN5129/AN5210/AN5755/AN5746/AN5740/AN5660/AN5558/AN5525
TRUE	TRUE	4	GO:1903664	regulation of asexual reproduction	28	28/2146	AN5028/AN4987/AN4563/AN8741/AN8129/AN4182/AN3688/AN3607/AN7542/AN6243/AN6230/AN5893/AN5836/AN6578/AN1052/AN0651/AN0641/AN0363/AN0279/AN0186/AN0082/AN8945/AN2059/AN2421/AN9121/AN2742/AN5156/AN5296
TRUE	TRUE	4	GO:0006950	response to stress	193	193/2146	AN5028/AN4987/AN4935/AN10614/AN4897/AN4758/AN4745/AN4702/AN4587/AN4563/AN4552/AN4501/AN4483/AN4479/AN4467/AN4462/AN4443/AN4439/AN4390/AN4389/AN4365/AN4310/AN8837/AN8830/AN8805/AN8692/AN8690/AN8643/AN7877/AN7895/AN8170/AN8251/AN8269/AN4283/AN4255/AN4189/AN4182/AN4080/AN4064/AN4042/AN3954/AN3941/AN3829/AN3793/AN3787/AN3730/AN3719/AN3688/AN3675/AN3644/AN3642/AN10420/AN7388/AN7250/AN9492/AN7170/AN7103/AN6982/AN7468/AN7485/AN7513/AN7563/AN7567/AN7572/AN10949/AN7657/AN7661/AN7729/AN7799/AN6400/AN6318/AN6246/AN12360/AN6149/AN6089/AN6070/AN6064/AN6061/AN6010/AN5991/AN5975/AN10763/AN5973/AN5918/AN5860/AN5822/AN5803/AN6505/AN6542/AN6543/AN6696/AN6731/AN6849/AN6892/AN6893/AN9339/AN9340/AN9397/AN1401/AN10171/AN1282/AN1274/AN1246/AN1017/AN1015/AN0988/AN0927/AN0858/AN0771/AN0733/AN0651/AN0641/AN0607/AN0582/AN0554/AN0410/AN0394/AN0363/AN0351/AN9450/AN0279/AN0241/AN10030/AN0228/AN0170/AN0158/AN0134/AN10019/AN1414/AN1428/AN10193/AN1493/AN1539/AN1624/AN10220/AN1632/AN1652/AN1769/AN1800/AN1812/AN1984/AN1989/AN2005/AN2062/AN2067/AN2099/AN2130/AN12476/AN2269/AN2503/AN2530/AN11961/AN9090/AN3468/AN3422/AN3188/AN3150/AN3125/AN3102/AN3085/AN3067/AN2997/AN2981/AN2968/AN2919/AN2911/AN2903/AN2875/AN2846/AN2761/AN2731/AN2669/AN8414/AN8553/AN5129/AN5131/AN5200/AN5210/AN5217/AN5776/AN5755/AN5747/AN5746/AN5712/AN5660/AN5604/AN5564/AN5563/AN5525/AN5523/AN5447/AN5350/AN5278
TRUE	TRUE	4	GO:0009605	response to external stimulus	68	68/2146	AN4987/AN4479/AN4462/AN4443/AN4390/AN8842/AN8168/AN8251/AN8262/AN4255/AN4080/AN4042/AN3719/AN3688/AN3675/AN3642/AN3587/AN10420/AN7388/AN9492/AN6982/AN7468/AN7485/AN7513/AN7572/AN6400/AN6195/AN6064/AN5973/AN5918/AN5860/AN6487/AN6505/AN6731/AN6893/AN9340/AN10171/AN1246/AN1017/AN0988/AN0807/AN0607/AN0554/AN0394/AN0279/AN0241/AN10030/AN9008/AN1414/AN1428/AN1539/AN1555/AN1812/AN1989/AN2067/AN2130/AN3422/AN3188/AN3085/AN2944/AN2911/AN2903/AN2875/AN5200/AN5210/AN5746/AN5604/AN5525
TRUE	TRUE	4	GO:0009607	response to biotic stimulus	40	40/2146	AN4987/AN4915/AN4745/AN4501/AN4479/AN4443/AN4419/AN4390/AN4182/AN4042/AN3941/AN3719/AN3688/AN3642/AN10420/AN9492/AN7468/AN7513/AN6064/AN5857/AN6487/AN6505/AN6506/AN6892/AN1246/AN1017/AN0807/AN0689/AN0098/AN1428/AN1800/AN2130/AN3188/AN3085/AN2875/AN8414/AN5200/AN5210/AN5746/AN5525
TRUE	TRUE	4	GO:0009628	response to abiotic stimulus	96	96/2146	AN4987/AN4897/AN4745/AN4702/AN4501/AN4483/AN4479/AN4467/AN4462/AN4310/AN8842/AN8830/AN8805/AN8692/AN8690/AN8643/AN7895/AN8251/AN8269/AN4189/AN3730/AN3688/AN3607/AN7388/AN7250/AN7170/AN7103/AN6982/AN7513/AN7572/AN7657/AN7661/AN7799/AN6318/AN6246/AN6243/AN6149/AN6089/AN6010/AN5975/AN10763/AN6505/AN6731/AN6849/AN6892/AN9340/AN9397/AN9407/AN1339/AN1282/AN1052/AN1017/AN1015/AN0858/AN0766/AN0664/AN0651/AN0641/AN0554/AN0410/AN0363/AN0351/AN9450/AN0241/AN0134/AN10019/AN9008/AN1493/AN1539/AN1547/AN1555/AN1624/AN1652/AN1769/AN1800/AN2005/AN2269/AN2530/AN3361/AN2997/AN2968/AN2962/AN2919/AN2911/AN2855/AN2761/AN2731/AN5129/AN5217/AN5776/AN5755/AN5746/AN5564/AN5563/AN5523/AN5341
TRUE	TRUE	4	GO:0009719	response to endogenous stimulus	8	8/2146	AN8168/AN8269/AN4182/AN3941/AN3675/AN10949/AN0771/AN2944
TRUE	TRUE	4	GO:0042221	response to chemical	189	189/2146	AN4987/AN4758/AN4707/AN4695/AN4674/AN4667/AN4615/AN4614/AN4558/AN4483/AN4479/AN4467/AN4439/AN4390/AN4376/AN4328/AN4301/AN8863/AN8837/AN8805/AN8785/AN8692/AN8643/AN8029/AN8168/AN8251/AN8269/AN8274/AN4268/AN4189/AN4169/AN4159/AN4064/AN4051/AN3954/AN3829/AN3817/AN3799/AN3793/AN3787/AN3729/AN3719/AN3688/AN3675/AN3607/AN3587/AN3506/AN7388/AN7303/AN7185/AN7170/AN7146/AN6982/AN7468/AN7513/AN7567/AN7572/AN10949/AN7657/AN7661/AN7729/AN11921/AN6359/AN6330/AN6249/AN6246/AN6207/AN12054/AN6195/AN6129/AN6118/AN6064/AN5999/AN5991/AN5975/AN10763/AN5918/AN5908/AN5893/AN5888/AN5886/AN5803/AN6505/AN6506/AN6542/AN6543/AN6566/AN6570/AN6730/AN6849/AN6892/AN9339/AN9340/AN9397/AN9408/AN1401/AN1396/AN1339/AN1274/AN1189/AN1126/AN1085/AN1052/AN1037/AN1017/AN0988/AN0927/AN0858/AN0797/AN0771/AN0660/AN0651/AN0607/AN0595/AN0554/AN0410/AN0408/AN0394/AN0363/AN0298/AN0241/AN0240/AN0179/AN0170/AN0158/AN1416/AN1428/AN1518/AN1519/AN1547/AN10220/AN1632/AN1652/AN1697/AN1800/AN2011/AN2062/AN2072/AN2099/AN2130/AN12476/AN2269/AN2300/AN2332/AN2349/AN2435/AN2530/AN2555/AN9090/AN3422/AN3368/AN3255/AN3188/AN3150/AN3113/AN3102/AN11705/AN2997/AN2981/AN11694/AN2944/AN2919/AN2911/AN2846/AN2761/AN2742/AN2731/AN8414/AN8489/AN8502/AN5119/AN5129/AN5131/AN5226/AN10709/AN5757/AN5755/AN5747/AN5746/AN5740/AN5696/AN5660/AN5564/AN5523/AN5493/AN5447/AN5378/AN5341/AN5296
TRUE	TRUE	4	GO:0051606	detection of stimulus	1	1/2146	AN9008
TRUE	TRUE	4	GO:0072376	protein activation cascade	1	1/2146	AN5558
TRUE	TRUE	4	GO:0031503	protein-containing complex localization	23	23/2146	AN4293/AN8834/AN8824/AN8805/AN8211/AN4218/AN3919/AN3706/AN7659/AN6210/AN6651/AN1379/AN1339/AN0462/AN0285/AN3423/AN3413/AN2737/AN5131/AN5740/AN5715/AN5607/AN5441
TRUE	TRUE	4	GO:0033036	macromolecule localization	109	109/2146	AN4987/AN4969/AN10610/AN4935/AN4915/AN4899/AN4667/AN4589/AN4580/AN4528/AN4501/AN4483/AN4360/AN4295/AN4293/AN8834/AN8824/AN8805/AN8040/AN8211/AN4218/AN4214/AN4207/AN4182/AN4171/AN3919/AN3803/AN3747/AN3706/AN3643/AN3642/AN7185/AN6982/AN7567/AN10949/AN7649/AN7659/AN7757/AN6279/AN6243/AN6210/AN6195/AN6126/AN6089/AN6034/AN6014/AN6010/AN5991/AN5832/AN5829/AN6508/AN6542/AN6651/AN1401/AN1379/AN1339/AN1282/AN1227/AN1126/AN1017/AN0821/AN0777/AN0771/AN0651/AN0643/AN0582/AN0462/AN10078/AN0417/AN0411/AN0410/AN0351/AN0285/AN0225/AN0135/AN0134/AN0127/AN0056/AN1632/AN12305/AN2011/AN2014/AN2062/AN2071/AN2142/AN2164/AN2266/AN9086/AN3468/AN3423/AN3413/AN3255/AN3149/AN3148/AN3147/AN2903/AN2737/AN2731/AN5129/AN5131/AN5217/AN5740/AN5724/AN5715/AN5682/AN5681/AN5676/AN5579/AN5441
TRUE	TRUE	4	GO:0051234	establishment of localization	281	281/2146	AN5067/AN5050/AN5035/AN4990/AN4987/AN4969/AN10610/AN4935/AN11770/AN4920/AN4915/AN4899/AN4859/AN4817/AN4814/AN4759/AN4589/AN4580/AN4501/AN4482/AN4387/AN4378/AN4352/AN4328/AN4295/AN4293/AN8864/AN11138/AN8842/AN8834/AN8824/AN8805/AN8785/AN8769/AN8689/AN8683/AN7879/AN11031/AN7898/AN8029/AN8040/AN8117/AN12449/AN8251/AN8274/AN8279/AN4218/AN4207/AN4182/AN4180/AN4171/AN4148/AN4131/AN4101/AN4064/AN4051/AN3952/AN3919/AN3876/AN3813/AN3803/AN3799/AN3781/AN10445/AN10468/AN3763/AN3747/AN3729/AN3706/AN3690/AN3665/AN3658/AN3643/AN3642/AN3587/AN3515/AN3498/AN7304/AN7297/AN7250/AN7188/AN7185/AN7173/AN10905/AN7138/AN7463/AN7485/AN7510/AN10949/AN7649/AN7659/AN7729/AN7757/AN6468/AN6429/AN6400/AN6279/AN6243/AN6238/AN6237/AN6210/AN6195/AN6127/AN6126/AN6118/AN6095/AN6089/AN12017/AN6034/AN6033/AN6014/AN6010/AN5991/AN5935/AN5864/AN5860/AN5856/AN5832/AN5821/AN5803/AN6505/AN6542/AN6578/AN6581/AN6642/AN6651/AN6669/AN6703/AN6730/AN6804/AN6805/AN9295/AN1401/AN10186/AN1379/AN1339/AN1334/AN1333/AN10172/AN1297/AN1290/AN1282/AN1276/AN11934/AN1227/AN1189/AN1126/AN1085/AN1069/AN1017/AN0930/AN0890/AN0870/AN0821/AN0777/AN0771/AN0732/AN10115/AN0660/AN0651/AN0643/AN0582/AN0473/AN0471/AN0462/AN10078/AN0417/AN0411/AN0410/AN10061/AN0351/AN0285/AN0275/AN0233/AN0229/AN0225/AN0176/AN0170/AN0127/AN0056/AN8972/AN8966/AN8962/AN8957/AN8956/AN8915/AN8903/AN1427/AN1506/AN1624/AN1628/AN1632/AN1659/AN12305/AN1788/AN1917/AN1950/AN2011/AN2014/AN2062/AN2071/AN2072/AN2142/AN2164/AN2251/AN12476/AN2266/AN2282/AN2300/AN2315/AN2349/AN2466/AN2468/AN2531/AN2585/AN2601/AN9168/AN9086/AN3416/AN3413/AN3408/AN3361/AN3357/AN3352/AN3347/AN3345/AN3287/AN3264/AN3221/AN3195/AN3150/AN3149/AN3147/AN3124/AN3117/AN3113/AN11705/AN3062/AN3036/AN2974/AN11694/AN2962/AN2875/AN2822/AN2794/AN2746/AN2737/AN2731/AN2730/AN2665/AN8347/AN8365/AN8366/AN8413/AN8489/AN8499/AN8502/AN5104/AN5129/AN5131/AN5132/AN5195/AN5217/AN5226/AN5776/AN5757/AN5743/AN5740/AN5724/AN5715/AN5681/AN5607/AN5579/AN5549/AN5540/AN10676/AN5493/AN5441/AN5378/AN5356/AN5341
TRUE	TRUE	4	GO:0051235	maintenance of location	13	13/2146	AN4528/AN4501/AN7185/AN7567/AN7757/AN5829/AN0607/AN1628/AN1950/AN3255/AN5682/AN5607/AN5579
TRUE	TRUE	4	GO:0051641	cellular localization	118	118/2146	AN4987/AN4969/AN10610/AN4935/AN4915/AN4899/AN4667/AN4589/AN4580/AN4528/AN4501/AN4483/AN4360/AN4293/AN8842/AN8834/AN8824/AN8805/AN8040/AN8117/AN8211/AN4218/AN4207/AN4182/AN4171/AN3919/AN3803/AN3747/AN3706/AN3643/AN3642/AN7185/AN7576/AN7649/AN7659/AN7757/AN6279/AN6243/AN6210/AN6126/AN6089/AN6034/AN6033/AN6010/AN5991/AN5832/AN5829/AN5803/AN6508/AN6542/AN6651/AN6892/AN1401/AN10186/AN1379/AN1339/AN1333/AN1297/AN1282/AN1227/AN1126/AN1069/AN1017/AN0821/AN0777/AN0651/AN0643/AN0607/AN0462/AN0417/AN0411/AN0410/AN10061/AN0351/AN0285/AN0170/AN0135/AN0134/AN0127/AN0056/AN1632/AN12305/AN1950/AN2011/AN2014/AN2062/AN2071/AN2142/AN2164/AN2266/AN2315/AN9149/AN9086/AN3468/AN3423/AN3413/AN3149/AN3148/AN3124/AN3062/AN2903/AN2737/AN2731/AN5129/AN5131/AN5195/AN5217/AN5776/AN5740/AN5724/AN5715/AN5682/AN5681/AN5676/AN5607/AN5579/AN5441/AN5341
TRUE	TRUE	4	GO:0051707	response to other organism	10	10/2146	AN4443/AN7513/AN6487/AN6505/AN1246/AN0807/AN2875/AN5210/AN5746/AN5525
TRUE	TRUE	4	GO:0044419	interspecies interaction between organisms	57	57/2146	AN4987/AN4915/AN4515/AN4501/AN4479/AN4443/AN4419/AN4390/AN4361/AN8741/AN8251/AN8269/AN4218/AN3765/AN3730/AN3729/AN3719/AN7250/AN7170/AN7111/AN7050/AN7468/AN7513/AN7661/AN6230/AN10763/AN5918/AN5832/AN5803/AN6487/AN6505/AN6506/AN6541/AN6566/AN6892/AN9397/AN9407/AN1246/AN1085/AN1069/AN1017/AN0807/AN0797/AN0241/AN0121/AN1428/AN1555/AN2067/AN3147/AN2996/AN2875/AN8414/AN5210/AN5746/AN5634/AN5525/AN5296
TRUE	TRUE	4	GO:0051703	intraspecies interaction between organisms	6	6/2146	AN4390/AN6279/AN6129/AN0098/AN2017/AN2944
TRUE	TRUE	4	GO:0098630	aggregation of unicellular organisms	1	1/2146	AN1069
